,timestamp_pulse_id,bgfactor,pixis_rotation,pixis_centerx_px,pixis_centery_px,pinholes_centerx_px,pinholes_centery_px,pixis_profile_centerx_px_fit,pixis_profile_centery_px_fit,pinholes_cm_x_px,pinholes_cm_y_px,_lambda_nm_fit,gamma_fit,sigma_F_gamma_um_opt,xi_um,shiftx_um_fit,w1_um_fit,w2_um_fit,I_Airy1_fit,I_Airy2_fit,x1_um_fit,x2_um_fit,d_um_at_detector,xi_x_um,xi_y_um,pixis_image_minus_bg_rot_cropped_counts,phcam_scalex_um_per_px,phcam_scaley_um_per_px,phap_diam_um,phap_xc_px,phap_yc_px,phap_width_px,phap_height_px,pinholes_bg_avg_phi,pinholes_bg_avg_xc_um,pinholes_bg_avg_yc_um,pinholes_bg_avg_sx_um,pinholes_bg_avg_sy_um,xi_x_um_fit,zeta_x,zeta_x_fit
7210,1547489123,,-1.38,530.0,450.0,500.0,600.0,5.0,,666.5008456592852,479.8020057630399,18.090628222677,0.403223691353744,59.90000000000001,1301.170748761546,489.98475797897936,10.80847188117534,10.000148400003582,1.0,1.1462617976776437,-8153.657460216468,8645.691856941796,16799.349317158263,1301.170748761546,1014.9249440684404,177581092.6634601,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.543042610970334,3186.046511627907,2015.3846153846155,461.8972694071113,481.5959871338514,990.5131918496116,,0.7313072832563291
7211,1547489143,,-1.38,530.0,450.0,500.0,600.0,530.0,,666.7871684405671,480.3289408366974,18.13200991696681,0.4486041502000883,59.90000000000001,1327.8100902033855,491.9207206820913,10.718584579697707,10.00005336011667,1.0,1.4308141628715525,-8246.383986378736,8611.952179812293,16858.33616619103,1327.8100902033855,1076.8033543472175,211996201.85932848,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5277301021131495,3181.395348837209,2023.0769230769226,464.3671274190741,482.7838408103368,1054.3468656442951,0.8194443284344297,0.7503925752459646
7212,1547489163,,-1.38,530.0,450.0,500.0,600.0,,,,,,,,,,,,,,,,,,,,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,,,,,,,,
7213,1547489183,,-1.38,530.0,450.0,500.0,600.0,936.0,,666.9786945967751,477.60031688391814,18.029524445141014,0.4461422223170392,59.90000000000001,1361.516051334034,481.86426813636604,10.288046095772453,10.016963520234684,1.0,1.419276033091887,-8674.934945014717,8602.537890768514,17277.472835783232,1361.516051334034,1056.6013555348732,144085641.23548606,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5324594361307933,3186.046511627907,2019.2307692307693,464.56913415299323,483.86780450003164,1050.746344180951,,0.7491267905525545
7214,1547489203,,-1.38,530.0,450.0,500.0,600.0,5.0,,666.7842940755665,481.88593309993365,18.036669291520802,0.471573605633678,59.90000000000001,1220.4787910124967,479.82184100996164,10.396162598036556,10.0000000036668,1.0,1.4499411032903289,-8674.999875569141,8922.514088368429,17597.513963937567,1220.4787910124967,712.2353457774809,134277493.16539988,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5346550074364669,3186.046511627907,2023.0769230769226,464.5081165211096,483.5010609454142,1088.8040993790519,,0.7607199697491206
7215,1547489223,,-1.38,530.0,450.0,500.0,600.0,11.0,,665.2541571862497,480.1370543266209,18.059714173329123,0.533167791634187,59.90000000000001,1489.9727520139406,487.44787119502547,10.309568278631604,10.000004750909977,1.0,0.7957448666841931,-8654.754332616134,8354.481001811408,17009.23533442754,1489.9727520139406,1330.5110820691248,171083257.77795714,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5367387497958298,3186.046511627907,2023.0769230769226,463.8046095404829,481.1408290394112,1190.3341031112152,,0.7887758237723356
7216,1547489409,,-1.38,530.0,450.0,500.0,600.0,536.0,,663.6911385013889,478.9965074742898,18.012658492859938,0.9999999999999992,,414.84334987750515,506.7396382524842,10.982379335767384,15.0,1.0,5.4998847069854335,-8675.0,10674.999999996357,19349.99999999636,414.84334987750515,3264.5616779984966,-26866577.63212379,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5471195870123855,3195.3488372093025,2015.3846153846155,460.9154275567276,480.9857135664518,,,
7217,1547489503,,-1.38,530.0,450.0,500.0,600.0,930.0,,668.9996166408895,474.8557661788798,18.053601477685493,0.4391729204870131,58.50000000000001,1178.1790416677065,487.5360499031376,10.191329015397072,10.735867052644117,1.0,1.5050857781922482,-8674.999864251551,7903.444299259363,16578.444163510914,1178.1790416677065,1398.5214275552403,158990376.13850853,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5412901475256235,3195.3488372093025,2011.5384615384617,461.81858538572976,481.0823640515697,1040.6453595448977,,0.7479019201953637
7218,1547489523,,-1.38,530.0,450.0,500.0,600.0,530.0,,667.764031156066,479.34476063711946,18.071176825142388,0.4848389875243072,59.90000000000001,1467.1929049217706,485.03188881918777,10.228083096859473,10.727429403709037,1.0,1.109912758817421,-8674.999782300198,7973.0592686691125,16648.059050969314,1467.1929049217706,864.187408733345,160731612.5878819,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5268139604568771,3186.046511627907,2019.2307692307693,464.2046923669182,482.6498924040083,1109.4697173092954,0.8450306128087678,0.7669104112735068
7219,1547489543,,-1.38,530.0,450.0,500.0,600.0,6.0,,665.5005757614557,483.8608257740163,18.06075135381924,0.4739827263590346,59.90000000000001,1747.5341649759632,494.1519236714662,10.375076715254325,10.00000000644748,1.0,0.7544889572890459,-8602.280438728134,8624.289635954012,17226.570074682146,1747.5341649759632,597.7424767437652,138207656.547924,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5236767338434225,3167.4418604651164,2030.7692307692307,471.82797143717806,480.83496962194226,1092.5135002707302,,0.7567813537803646
7220,1547489563,,-1.38,530.0,450.0,500.0,600.0,9.0,,668.0556902330809,481.78112429804213,18.11736530768109,0.4767547226035125,59.90000000000001,1324.0203160094532,482.1075545208194,10.238063207407153,10.718909882938966,1.0,0.8827376705258425,-8674.999963503758,7974.505797596741,16649.5057611005,1324.0203160094532,1244.3201601801268,239450143.83378673,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.541641406931414,3190.697674418605,2011.5384615384617,461.3773217757586,480.99637681335264,1096.805250080018,,0.7652104613945191
7221,1547489583,,-1.38,530.0,450.0,500.0,600.0,938.0,,669.1406729057816,482.94846873744024,18.104194773935426,0.4574722815443065,59.90000000000001,1323.057811034135,477.7500881471562,10.140536493170119,11.014923318455656,1.0,1.0014067303127752,-8674.999835743689,7780.035343814082,16455.03517955777,1323.057811034135,800.8275024560927,218132740.13288662,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5415640904036496,3190.697674418605,2015.3846153846155,461.68880450036414,481.3133762381761,1067.4611225389037,,0.7563042801875463
7222,1547489603,,-1.38,530.0,450.0,500.0,600.0,530.0,,666.7089737598639,482.5192850176921,18.096554154123357,0.5525115355445592,59.90000000000001,1472.5350030300774,498.1272962293807,10.359224599835954,10.000002395038967,1.0,0.9681294192928778,-8674.999967945041,8601.985014976099,17276.984982921138,1472.5350030300774,975.0575496573964,212928473.07073808,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5272971968695537,3186.046511627907,2019.2307692307693,464.300186714138,483.28579923166916,1225.564181915811,0.8458574185741878,0.7970474886139277
7223,1547489623,,-1.38,530.0,450.0,500.0,600.0,914.0,,670.1411675153787,479.4741343622801,18.13416244639515,0.490354416981248,59.90000000000001,1448.7410723159812,480.2116304714775,10.238482388061016,10.803643711411828,1.0,1.0457049777876133,-8674.999900520601,7916.183671784084,16591.183572304682,1448.7410723159812,1023.6092967078939,259657262.03250685,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5507492727910963,3190.697674418605,2011.5384615384617,458.00135381922377,480.00932616252686,1118.2403970488645,,0.7735914240438997
7224,1547489643,,-1.38,530.0,450.0,500.0,600.0,8.0,,669.9902849821863,482.68583196554687,18.196047975952126,0.4332895559606127,59.90000000000001,1460.2552790167626,502.0600848161612,10.688666402747616,10.02354558970571,1.0,1.4921415053995042,-8139.997783800604,8690.36551627713,16830.363300077734,1460.2552790167626,979.0488250607169,246396705.92802814,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5343808656678608,3176.744186046512,2026.9230769230767,465.8547515294488,484.6451858058528,1032.2205069197728,,0.7423239235377289
7225,1547489663,,-1.38,530.0,450.0,500.0,600.0,1.0,,664.0524506064547,481.0368380071842,17.985062286223194,0.4962264343958717,59.90000000000001,1249.295930285205,486.7394226088549,10.434583329832023,10.00000000007994,1.0,0.8821398430800795,-8607.968133347696,8457.264560139238,17065.232693486934,1249.295930285205,962.0703672365399,166408722.449111,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,1.5339446173111158,3186.046511627907,2019.2307692307693,463.5527574077762,483.280744547733,1127.6987564555316,,0.7724636122894489
7226,1547489683,,-1.38,530.0,450.0,500.0,600.0,,,,,,,,,,,,,,,,,,,,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,,,,,,,,
7227,1547489735,,-1.38,530.0,450.0,500.0,600.0,,,,,,,,,,,,,,,,,,,,4.651162790697675,3.8461538461538463,2000.0,755.0,550.0,430.0,520.0,,,,,,,,
7228,1547860216,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7229,1547860236,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7230,1547860256,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231,1547860276,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7232,1547860296,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233,1547860316,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234,1547860336,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7235,1547860356,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7236,1547860376,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7237,1547860636,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7238,1547860656,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7239,1547860676,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240,1547860696,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7241,1547860716,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7242,1547860736,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7243,1547860756,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244,1547860776,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245,1547860796,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246,1547860816,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7247,1547860836,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7248,1547861096,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7249,1547861116,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7250,1547861136,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7251,1547861156,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7252,1547861176,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7253,1547861196,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7254,1547861216,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7255,1547861236,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7256,1547861256,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7257,1547861276,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7258,1547861296,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7259,1547861556,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7260,1547861576,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7261,1547861596,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262,1547861616,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,1547861636,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,1547861656,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,1547861676,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,1547861696,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267,1547861716,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7268,1547861736,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,1547861756,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,1547862016,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7271,1547862036,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7272,1547862056,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,1547862076,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,1547862096,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,1547862116,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,1547862136,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,1547862156,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278,1547862176,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279,1547862196,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,1547862456,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281,1547862476,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7282,1547862496,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7283,1547862516,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284,1547862536,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7285,1547862556,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,1547862576,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,1547862596,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,1547862616,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289,1547862636,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290,1547862656,,-0.83,534.0,456.0,500.0,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7291,1547854414,,-0.9,534.0,456.0,500.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7292,1547854417,,-0.9,534.0,456.0,500.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,1547854456,,-0.9,534.0,456.0,500.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,1547854487,,-0.9,534.0,456.0,500.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,1547855522,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,1547855542,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,1547855562,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,1547855582,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,1547855602,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,1547855622,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,1547855642,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,1547855662,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,1547855682,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,1547855702,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,1547855982,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,1547856002,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,1547856022,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,1547856042,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,1547856062,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,1547856082,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,1547856102,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,1547856122,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,1547856162,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,1547856182,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,1547856442,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,1547856462,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,1547856482,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,1547856502,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,1547856522,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,1547856542,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,1547856562,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,1547856582,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7323,1547856602,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,1547856622,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,1547856642,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,1547856882,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,1547856902,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,1547856922,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,1547856942,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,1547856962,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,1547856982,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,1547857002,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333,1547857022,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334,1547857042,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,1547857062,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,1547857082,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,1547857342,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,1547857362,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,1547857382,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,1547857402,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,1547857422,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,1547857442,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,1547857462,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,1547857482,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,1547857502,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,1547857522,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7347,1547857542,,-0.98,534.0,436.0,500.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,1547844811,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,1547844831,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,1547844851,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,1547844871,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352,1547844891,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7353,1547844911,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7354,1547844931,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,1547844951,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,1547844971,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7357,1547844991,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,1547845011,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,1547845271,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,1547845291,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,1547845311,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362,1547845329,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,1547845351,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,1547845371,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,1547845391,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,1547845411,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367,1547845431,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,1547845451,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,1547845471,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,1547845731,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7371,1547845751,,-0.71,524.0,468.0,500.0,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
